vendedor,cliente,producto,mes_num,mes_abbr,monto_cancelado,cantidad,zona_code,zona,is_return,is_payment_only,is_purchase,is_credit_delivery,sku,descripcion,mes_nombre,pct,py24,tgt,venta,cliente_id,producto_id
PHARMA - N1,CLINICA DE OJOS GARCIA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,LAGRICEL PF,6,JUN,0.0,44,N1,CHICLAYO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JUNIO,-0.085958779,182516.9,261957.3873,239439.85,88,10
PHARMA - N1,CLINICA DE OJOS GARCIA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ZEBESTEN,6,JUN,884.0,18,N1,CHICLAYO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,JUNIO,0.156870039,15690.19,29060.89609,33619.68,88,15
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,ELIPTIC PF,1,ENE,127.12,5,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ENERO,1.0,16201.95,62857.68,62857.68,89,5
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,FLUMETOL NF,1,ENE,718.7,16,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ENERO,1.0,106644.0,144656.97,144656.97,89,6
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,LAGRICEL PF,1,ENE,2499.42,44,N2,TRUJILLO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ENERO,1.0,241357.65,244552.3,244552.3,89,10
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX O,1,ENE,583.45,14,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,ENERO,1.0,107782.12,170736.47,170736.47,89,13
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,AGGLAD,2,FEB,807.05,12,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,FEBRERO,0.96716156,31785.06,114546.1364,110784.62,89,0
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,AQUADRAN,2,FEB,972.0,18,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,FEBRERO,1.033824379,13176.0,33810.57818,34954.2,89,1
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,ELIPTIC PF,2,FEB,305.07,12,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,FEBRERO,0.876631233,16081.78,70691.40098,61970.29,89,5
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,FLUMETOL NF,2,FEB,628.86,14,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,89,6
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,GAAP PF,2,FEB,1125.13,12,N2,TRUJILLO,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,FEBRERO,0.820494884,80205.04,92164.06035,75620.14,89,8
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,LAGRICEL PF,2,FEB,3635.52,64,N2,TRUJILLO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,FEBRERO,1.01762066,244371.43,248182.4906,252555.63,89,10
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,SOPHIPREN,2,FEB,838.53,22,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,FEBRERO,1.300787434,39394.05,56555.62783,73566.85,89,12
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX O,2,FEB,1416.94,34,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,FEBRERO,0.868398954,99642.69,95524.58531,82953.45,89,13
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX U,2,FEB,168.32,4,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,FEBRERO,0.737379291,111697.65,148184.091,109267.88,89,14
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,AGGLAD,3,MAR,134.51,2,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,MARZO,0.708033745,31785.06,114546.1364,81102.53,89,0
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,AQUADRAN,3,MAR,1080.0,20,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,MARZO,1.286810293,13176.0,33810.57818,43507.8,89,1
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,ELIPTIC PF,3,MAR,330.5,13,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,MARZO,0.543724406,16081.78,70691.40098,38436.64,89,5
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,FLUMETOL NF,3,MAR,449.19,10,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,89,6
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,LAGRICEL PF,3,MAR,2556.23,45,N2,TRUJILLO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MARZO,1.041573922,244371.43,248182.4906,258500.41,89,10
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX O,3,MAR,666.8,16,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,MARZO,0.841410928,99642.69,95524.58531,80375.43,89,13
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX U,3,MAR,420.8,10,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,MARZO,0.890660186,111697.65,148184.091,131981.67,89,14
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,AGGLAD,4,ABR,673.0,10,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ABRIL,0.757043269,24635.46,120891.2407,91519.9,89,0
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,AQUADRAN,4,ABR,810.0,15,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,ABRIL,1.367885669,18754.2,35738.51318,48886.2,89,1
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,FLUMETOL NF,4,ABR,674.0,15,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ABRIL,1.22328994,97096.28,107397.8095,131378.66,89,6
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,LAGRICEL PF,4,ABR,0.0,60,N2,TRUJILLO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ABRIL,1.234011277,222585.45,261957.3873,323258.37,89,10
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,SOPHIPREN,4,ABR,381.0,10,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,ABRIL,1.125758804,51339.43,59671.10342,67175.27,89,12
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX O,4,ABR,0.0,35,N2,TRUJILLO,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,ABRIL,0.966120714,91975.94,101185.0264,97756.95,89,13
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX U,4,ABR,252.0,6,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ABRIL,0.810349246,131494.88,156358.3363,126704.86,89,14
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,AGGLAD,5,MAY,673.0,10,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,MAYO,0.670022241,26193.67,120891.2407,80999.82,89,0
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,AQUADRAN,5,MAY,540.0,10,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,MAYO,1.308504351,13786.2,35738.51318,46764.0,89,1
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,ELIPTIC PF,5,MAY,508.0,20,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,MAYO,0.635068724,11669.87,74583.69182,47365.77,89,5
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,FLUMETOL NF,5,MAY,719.0,16,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MAYO,1.182290501,84208.66,107397.8095,126975.41,89,6
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,GAAP PF,5,MAY,938.0,10,N2,TRUJILLO,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,MAYO,0.695728383,103158.58,97315.99528,67705.5,89,8
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,LAGRICEL PF,5,MAY,0.0,40,N2,TRUJILLO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MAYO,0.852391423,198666.14,261957.3873,223290.23,89,10
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,SOPHIPREN,5,MAY,381.0,10,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,MAYO,0.947602386,43314.92,59671.10342,56544.48,89,12
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX U,5,MAY,252.0,6,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,MAYO,0.799544258,131001.94,156358.3363,125015.41,89,14
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,LAGRICEL PF,6,JUN,0.0,25,N2,TRUJILLO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JUNIO,-0.085958779,182516.9,261957.3873,239439.85,89,10
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX O,6,JUN,625.0,15,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,JUNIO,-0.192738462,70697.29,101185.0264,81682.78,89,13
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX U,6,JUN,421.0,10,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,JUNIO,-0.144707451,114383.92,156358.3363,133732.12,89,14
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,AGGLAD,7,JUL,336.0,5,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,JULIO,-0.863449228,29784.66,133581.4492,18240.65,89,0
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,GAAP PF,7,JUL,469.0,5,N2,TRUJILLO,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,JULIO,-0.767903816,96163.14,107619.8651,24978.16,89,8
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,LAGRICEL,7,JUL,768.0,15,N2,TRUJILLO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,JULIO,-0.84932888,184824.49,193086.8374,29092.61,89,9
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,SOPHIPREN,7,JUL,191.0,5,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,JULIO,-0.815953083,49954.18,65902.05458,12129.07,89,12
PHARMA - N2,CLINICA DE OJOS LUZ Y VIDA S.A.C.,TRAZIDEX U,7,JUL,168.0,4,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,JULIO,-0.835453002,134186.98,172706.827,28418.39,89,14
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,AQUADRAN,1,ENE,486.0,10,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,ENERO,1.0,3348.0,44517.6,44517.6,90,1
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,LAGRICEL,1,ENE,2047.0,40,N2,TRUJILLO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,ENERO,1.0,154236.51,132452.04,132452.04,90,9
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,SOPHIPREN,1,ENE,965.58,20,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,ENERO,1.0,41450.28,50525.9,50525.9,90,12
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,TRAZIDEX O,1,ENE,833.49,20,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,ENERO,1.0,107782.12,170736.47,170736.47,90,13
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,TRAZIDEX U,1,ENE,514.31,10,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ENERO,1.0,127130.48,135275.35,135275.35,90,14
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,FLUMETOL NF,2,FEB,449.19,10,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,90,6
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,SOPHIPREN,2,FEB,1448.37,30,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,FEBRERO,1.300787434,39394.05,56555.62783,73566.85,90,12
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,AQUADRAN,3,MAR,583.2,12,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,MARZO,1.286810293,13176.0,33810.57818,43507.8,90,1
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,FLUMETOL NF,3,MAR,449.19,10,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,90,6
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,LAGRICEL,3,MAR,3070.5,60,N2,TRUJILLO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,MARZO,1.138987362,194840.09,165898.7416,188956.57,90,9
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,SOPHIPREN,3,MAR,1931.16,40,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,MARZO,1.018181783,39394.05,56555.62783,57583.91,90,12
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,AQUADRAN,4,ABR,292.0,6,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,ABRIL,1.367885669,18754.2,35738.51318,48886.2,90,1
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,ELIPTIC PF,4,ABR,153.0,6,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ABRIL,0.502083754,28406.63,74583.69182,37447.26,90,5
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,FLUMETOL NF,4,ABR,449.0,10,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ABRIL,1.22328994,97096.28,107397.8095,131378.66,90,6
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,SOPHIPREN,4,ABR,0.0,24,N2,TRUJILLO,False,False,True,True,40338.0,SOPHIPREN OFTENO 5 ML,ABRIL,1.125758804,51339.43,59671.10342,67175.27,90,12
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,TRAZIDEX U,4,ABR,0.0,20,N2,TRUJILLO,False,False,True,True,40342.0,TRAZIDEX UNGENA 3.5 G,ABRIL,0.810349246,131494.88,156358.3363,126704.86,90,14
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,LAGRICEL,5,MAY,0.0,20,N2,TRUJILLO,False,False,True,True,40515.0,LAGRICEL OFTENO 0.5 ML,MAYO,0.714118093,158816.35,174961.4402,124943.13,90,9
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,SOPHIPREN,5,MAY,966.0,20,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,MAYO,0.947602386,43314.92,59671.10342,56544.48,90,12
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,LAGRICEL,6,JUN,0.0,20,N2,TRUJILLO,False,False,True,True,40515.0,LAGRICEL OFTENO 0.5 ML,JUNIO,-0.157973323,129483.27,174961.4402,147322.2,90,9
PHARMA - N2,CLINICA DE OJOS OFTALMOCENTER S.A.C.,SOPHIPREN,6,JUN,966.0,20,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,JUNIO,0.072135193,48676.87,59671.10342,63975.49,90,12
PHARMA - N1,CLINICA DE OJOS OPHTO SALUD SRL.,AGGLAD,2,FEB,770.36,14,N1,CHICLAYO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,FEBRERO,0.96716156,31785.06,114546.1364,110784.62,91,0
PHARMA - N1,CLINICA DE OJOS OPHTO SALUD SRL.,ELIPTIC PF,2,FEB,475.53,14,N1,CHICLAYO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,FEBRERO,0.876631233,16081.78,70691.40098,61970.29,91,5
PHARMA - N1,CLINICA DE OJOS OPHTO SALUD SRL.,AGGLAD,5,MAY,0.0,20,N1,CHICLAYO,False,False,True,True,40351.0,AGGLAD OFTENO 5 ML,MAYO,0.670022241,26193.67,120891.2407,80999.82,91,0
PHARMA - N1,CLINICA DE OJOS OPHTO SALUD SRL.,ELIPTIC,5,MAY,510.0,20,N1,CHICLAYO,False,False,True,False,41076.0,ELIPTIC OFTENO 5ML,MAYO,0.349092716,2803.71,39043.81097,13629.91,91,4
PHARMA - N1,CLINICA DE OJOS OPHTO SALUD SRL.,LAGRICEL PF,5,MAY,949.0,20,N1,CHICLAYO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MAYO,0.852391423,198666.14,261957.3873,223290.23,91,10
PHARMA - S,CLINICA DE OJOS QHALI YAWI SOCIEDAD ANONIMA CERRADA,FLUMETOL NF,3,MAR,4083.5,100,S,CADENAS,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,92,6
PHARMA - S,CLINICA DE OJOS QHALI YAWI SOCIEDAD ANONIMA CERRADA,SOPHIPREN,3,MAR,2117.5,50,S,CADENAS,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,MARZO,1.018181783,39394.05,56555.62783,57583.91,92,12
PHARMA - S,CLINICA DE OJOS QHALI YAWI SOCIEDAD ANONIMA CERRADA,SOPHIPREN,6,JUN,0.0,100,S,CADENAS,False,False,True,True,40338.0,SOPHIPREN OFTENO 5 ML,JUNIO,0.072135193,48676.87,59671.10342,63975.49,92,12
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,GAAP PF,1,ENE,405.7,5,Z2,CALLAO,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,ENERO,1.0,67726.3,99013.28,99013.28,93,8
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,LAGRICEL PF,1,ENE,1192.91,25,Z2,CALLAO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ENERO,1.0,241357.65,244552.3,244552.3,93,10
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,TRAZIDEX U,1,ENE,1051.99,25,Z2,CALLAO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ENERO,1.0,127130.48,135275.35,135275.35,93,14
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,LAGRICEL PF,2,FEB,1192.91,25,Z2,CALLAO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,FEBRERO,1.01762066,244371.43,248182.4906,252555.63,93,10
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,SOPHIPREN,2,FEB,952.88,25,Z2,CALLAO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,FEBRERO,1.300787434,39394.05,56555.62783,73566.85,93,12
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,TRAZIDEX O,2,FEB,1041.86,25,Z2,CALLAO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,FEBRERO,0.868398954,99642.69,95524.58531,82953.45,93,13
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,GAAP PF,5,MAY,811.0,10,Z2,CALLAO,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,MAYO,0.695728383,103158.58,97315.99528,67705.5,93,8
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,LAGRICEL PF,5,MAY,477.0,10,Z2,CALLAO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MAYO,0.852391423,198666.14,261957.3873,223290.23,93,10
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,SOPHIPREN,5,MAY,953.0,25,Z2,CALLAO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,MAYO,0.947602386,43314.92,59671.10342,56544.48,93,12
PHARMA - Z2,CLINICA DE OJOS SANTOS SRL,TRAZIDEX U,5,MAY,421.0,10,Z2,CALLAO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,MAYO,0.799544258,131001.94,156358.3363,125015.41,93,14
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,AGGLAD,1,ENE,1222.8,20,Z2,CALLAO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ENERO,1.0,22534.35,110094.81,110094.81,94,0
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,AQUADRAN,1,ENE,1080.0,20,Z2,CALLAO,False,False,True,False,41945.0,AQUADRAN 10G,ENERO,1.0,3348.0,44517.6,44517.6,94,1
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,ELIPTIC PF,1,ENE,1763.64,30,Z2,CALLAO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ENERO,1.0,16201.95,62857.68,62857.68,94,5
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,FLUMETOL NF,1,ENE,2041.75,50,Z2,CALLAO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ENERO,1.0,106644.0,144656.97,144656.97,94,6
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,LAGRICEL PF,1,ENE,2897.06,50,Z2,CALLAO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ENERO,1.0,241357.65,244552.3,244552.3,94,10
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,SOPHIPREN,1,ENE,2117.5,50,Z2,CALLAO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,ENERO,1.0,41450.28,50525.9,50525.9,94,12
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,TRAZIDEX O,1,ENE,2083.73,50,Z2,CALLAO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,ENERO,1.0,107782.12,170736.47,170736.47,94,13
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,TRAZIDEX U,1,ENE,841.59,20,Z2,CALLAO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ENERO,1.0,127130.48,135275.35,135275.35,94,14
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,ZEBESTEN,1,ENE,981.75,20,Z2,CALLAO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,ENERO,1.0,31496.43,43862.02,43862.02,94,15
PHARMA - Z2,CLINICA DE OJOS SELUCE S.A.C.,AGGLAD,3,MAR,2445.6,40,Z2,CALLAO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,MARZO,0.708033745,31785.06,114546.1364,81102.53,94,0
