vendedor,cliente,producto,mes_num,mes_abbr,monto_cancelado,cantidad,zona_code,zona,is_return,is_payment_only,is_purchase,is_credit_delivery
PHARMA - Z3,CLINICA SAN FELIPE S A,LAGRICEL,5,MAY,0.0,125,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,CLINICA SAN FELIPE S A,TRAZIDEX O,5,MAY,0.0,126,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,CLINICA SAN FELIPE S A,FLUMETOL NF,6,JUN,591.0,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN FELIPE S A,TRAZIDEX O,6,JUN,952.0,40,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN FELIPE S A,TRAZIDEX U,6,JUN,0.0,92,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,CLINICA SAN FELIPE S A,GAAP,7,JUL,687.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,AQUADRAN,1,ENE,54.0,1,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,ELAR-B,1,ENE,517.5,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,FLUMETOL NF,1,ENE,2858.99,101,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,LAGRICEL PF,1,ENE,74.76,2,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,LANDAX,1,ENE,149.15,4,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,ELAR-B,2,FEB,310.5,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,FLUMETOL NF,2,FEB,735.98,26,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,AGGLAD,3,MAR,42.13,1,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,AQUADRAN,3,MAR,270.0,5,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,FLUMETOL NF,3,MAR,2377.77,84,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,LAGRICEL,3,MAR,202.04,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,ELAR-B,4,ABR,621.0,12,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,FLUMETOL NF,4,ABR,0.0,65,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,CLINICA SAN GABRIEL S A C,AQUADRAN,5,MAY,216.0,4,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,ELAR-B,5,MAY,0.0,22,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,CLINICA SAN GABRIEL S A C,FLUMETOL NF,5,MAY,0.0,98,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,CLINICA SAN GABRIEL S A C,LAGRICEL,5,MAY,505.0,15,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,LAGRICEL PF,5,MAY,75.0,2,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,AQUADRAN,6,JUN,756.0,14,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,ELAR-B,6,JUN,569.0,11,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA SAN GABRIEL S A C,FLUMETOL NF,6,JUN,0.0,109,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,AGGLAD,1,ENE,168.51,4,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,AQUADRAN,1,ENE,54.0,1,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,FLUMETOL NF,1,ENE,594.43,21,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,GAAP,1,ENE,336.64,5,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,LAGRICEL,1,ENE,336.74,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,FLUMETOL NF,2,FEB,481.22,17,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,GAAP,2,FEB,134.66,2,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,AQUADRAN,3,MAR,108.0,2,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,GAAP,3,MAR,134.66,2,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,LAGRICEL,3,MAR,538.78,16,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,AQUADRAN,4,ABR,54.0,1,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,FLUMETOL NF,4,ABR,255.0,9,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,GAAP,4,ABR,404.0,6,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,LAGRICEL,4,ABR,0.0,50,Z1,LIMA,False,False,True,True
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,AQUADRAN,5,MAY,162.0,3,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,FLUMETOL NF,5,MAY,170.0,6,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,GAAP,5,MAY,404.0,6,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,LAGRICEL,5,MAY,337.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,AQUADRAN,6,JUN,216.0,4,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,FLUMETOL NF,6,JUN,142.0,5,Z1,LIMA,False,False,True,False
PHARMA - Z1,CLINICA SAN PABLO S.A.C.,GAAP,6,JUN,269.0,4,Z1,LIMA,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,ELIPTIC,1,ENE,608.83,20,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,ELIPTIC PF,1,ENE,1254.14,40,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL,1,ENE,174.0,5,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL PF,1,ENE,9543.24,250,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX O,1,ENE,571.22,24,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,FLUMETOL NF,2,FEB,591.29,20,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL,2,FEB,278.39,8,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL PF,2,FEB,2290.38,60,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX O,2,FEB,714.02,30,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,ELIPTIC,3,MAR,507.36,20,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL PF,3,MAR,2908.42,80,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX U,3,MAR,855.06,30,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,ELIPTIC,4,ABR,507.0,20,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,FLUMETOL NF,4,ABR,591.0,20,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL,4,ABR,676.0,20,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL PF,4,ABR,0.0,400,N2,TRUJILLO,False,False,True,True
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX O,4,ABR,690.0,29,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX U,4,ABR,0.0,50,N2,TRUJILLO,False,False,True,True
PHARMA - N2,CLINICA SANCHEZ FERRER S A,ELIPTIC,5,MAY,507.0,20,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL PF,5,MAY,0.0,300,N2,TRUJILLO,False,False,True,True
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX O,5,MAY,714.0,30,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX U,5,MAY,855.0,30,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,ELIPTIC,6,JUN,888.0,35,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,FLUMETOL NF,6,JUN,591.0,20,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL PF,6,JUN,0.0,150,N2,TRUJILLO,False,False,True,True
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX U,6,JUN,0.0,50,N2,TRUJILLO,False,False,True,True
PHARMA - N2,CLINICA SANCHEZ FERRER S A,AGGLAD,7,JUL,582.0,15,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,LAGRICEL PF,7,JUL,0.0,130,N2,TRUJILLO,False,False,True,True
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX O,7,JUL,714.0,30,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CLINICA SANCHEZ FERRER S A,TRAZIDEX U,7,JUL,770.0,27,N2,TRUJILLO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,AGGLAD,2,FEB,1100.52,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,FLUMETOL NF,2,FEB,898.37,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,GAAP PF,2,FEB,1803.1,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,LAGRICEL,2,FEB,1023.5,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,SOPHIPREN,2,FEB,931.7,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,ZEBESTEN,2,FEB,928.2,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,FLUMETOL NF,3,MAR,898.37,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,GAAP PF,4,ABR,0.0,20,N1,CHICLAYO,False,False,True,True
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,ZEBESTEN,4,ABR,557.0,12,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,AGGLAD,5,MAY,551.0,10,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,FLUMETOL NF,5,MAY,898.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,LAGRICEL,5,MAY,614.0,12,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,ZEBESTEN,5,MAY,928.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,AGGLAD,6,JUN,0.0,20,N1,CHICLAYO,False,False,True,True
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,FLUMETOL NF,6,JUN,898.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,GAAP PF,6,JUN,0.0,20,N1,CHICLAYO,False,False,True,True
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,SOPHIPREN,6,JUN,932.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,CLINICA SOTOMAYOR S.A.C.,ZEBESTEN,6,JUN,928.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,GAAP,1,ENE,690.02,8,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,SOPHIPREN,1,ENE,912.39,20,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,FLUMETOL NF,2,FEB,2359.85,50,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,LAGRICEL,2,FEB,1774.44,30,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,AGGLAD,3,MAR,178.54,3,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,FLUMETOL NF,3,MAR,5427.66,115,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,GAAP,3,MAR,1035.02,12,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,LAGRICEL,3,MAR,4140.36,70,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,LAGRICEL PF,3,MAR,5653.35,95,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,TRAZIDEX O,3,MAR,375.9,10,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,TRAZIDEX U,3,MAR,2701.97,50,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,FLUMETOL NF,4,ABR,0.0,75,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,GAAP,4,ABR,368.0,5,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,LAGRICEL,4,ABR,0.0,50,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,LAGRICEL PF,4,ABR,0.0,100,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,SOPHIPREN,4,ABR,291.0,8,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,TRAZIDEX O,4,ABR,0.0,183,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,TRAZIDEX U,4,ABR,0.0,96,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,AGGLAD,5,MAY,201.0,4,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,FLUMETOL NF,5,MAY,0.0,60,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,LAGRICEL,5,MAY,0.0,50,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,LAGRICEL PF,5,MAY,0.0,75,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,SOPHIPREN,5,MAY,840.0,20,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,TRAZIDEX U,5,MAY,0.0,125,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,AGGLAD,6,JUN,251.0,5,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,FLUMETOL NF,6,JUN,768.0,20,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,LAGRICEL,6,JUN,0.0,70,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,LAGRICEL PF,6,JUN,0.0,40,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,SOPHIPREN,6,JUN,726.0,23,S,CADENAS,False,False,True,False
PHARMA - S,CLINICA VALLESUR S.A.,TRAZIDEX O,6,JUN,0.0,255,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,TRAZIDEX U,6,JUN,0.0,68,S,CADENAS,False,False,True,True
PHARMA - S,CLINICA VALLESUR S.A.,SOPHIPREN,7,JUL,473.0,13,S,CADENAS,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,AQUADRAN,4,ABR,486.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,ELAR-B,4,ABR,518.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,ELIPTIC,4,ABR,495.0,15,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,FLUMETOL NF,4,ABR,408.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,GAAP PF,4,ABR,631.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,LAGRICEL PF,4,ABR,477.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,TRAZIDEX U,4,ABR,468.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,AQUADRAN,6,JUN,583.0,12,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,ELIPTIC,6,JUN,330.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,FLUMETOL NF,6,JUN,408.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,GAAP PF,6,JUN,631.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CLINICA Y BOTICAS LA AMISTAD S.A.C.,TRAZIDEX U,6,JUN,935.0,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z2,CONGREGACION HIJAS DE SAN CAMILO,SOPHIPREN,1,ENE,1334.03,35,Z2,CALLAO,False,False,True,False
PHARMA - Z1,CONGREGACION HIJAS DE SAN CAMILO,SOPHIPREN,3,MAR,952.88,25,Z1,LIMA,False,False,True,False
PHARMA - Z1,CONGREGACION HIJAS DE SAN CAMILO,TRAZIDEX O,3,MAR,796.45,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,CONGREGACION HIJAS DE SAN CAMILO,TRAZIDEX U,3,MAR,804.19,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,CONGREGACION HIJAS DE SAN CAMILO,SOPHIPREN,4,ABR,953.0,25,Z1,LIMA,False,False,True,False
PHARMA - Z1,CONGREGACION HIJAS DE SAN CAMILO,TRAZIDEX O,4,ABR,796.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,CONGREGACION HIJAS DE SAN CAMILO,TRAZIDEX U,4,ABR,804.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,CONGREGACION HIJAS DE SAN CAMILO,SOPHIPREN,5,MAY,0.0,30,Z1,LIMA,False,False,True,True
PHARMA - Z1,CONGREGACION HIJAS DE SAN CAMILO,TRAZIDEX O,5,MAY,0.0,30,Z1,LIMA,False,False,True,True
PHARMA - Z1,CONGREGACION HIJAS DE SAN CAMILO,TRAZIDEX U,5,MAY,804.0,20,Z1,LIMA,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,AGGLAD,3,MAR,550.26,10,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,ELIPTIC PF,3,MAR,339.66,10,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,FLUMETOL NF,3,MAR,816.7,20,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,GAAP,3,MAR,875.3,10,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,GAAP PF,3,MAR,1081.86,20,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,LAGRICEL,3,MAR,511.75,10,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,LAGRICEL PF,3,MAR,954.32,20,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,SOPHIPREN,3,MAR,465.85,10,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,TRAZIDEX O,3,MAR,463.05,10,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,TRAZIDEX U,3,MAR,467.55,10,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO MEDICO ANVAMA S.R.L.,ZEBESTEN,3,MAR,490.88,10,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO QORITAQQUE B Y T S.R.L.,FLUMETOL NF,2,FEB,718.7,16,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO QORITAQQUE B Y T S.R.L.,LAGRICEL PF,2,FEB,454.44,8,S,CADENAS,False,False,True,False
PHARMA - S,CONSORCIO QORITAQQUE B Y T S.R.L.,TRAZIDEX O,2,FEB,254.68,5,S,CADENAS,False,False,True,False
PHARMA - N1,CONSULTORIO DE OFTALMOLOGIA Y OPTICA: DR. TEODORO SANCHEZ ROMERO E.I.R.L. - COFOPTESA E.I.R.L.,LAGRICEL PF,6,JUN,716.0,15,N1,CHICLAYO,False,False,True,False
PHARMA - N2,CONSULTORIO OFTALMOLOGICO VISION DEL NORTE E.I.R.L.,FLUMETOL NF,6,JUN,613.0,15,N2,TRUJILLO,False,False,True,False
PHARMA - N2,CONSULTORIO OFTALMOLOGICO VISION DEL NORTE E.I.R.L.,SOPHIPREN,6,JUN,0.0,15,N2,TRUJILLO,False,False,True,True
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,AQUADRAN,1,ENE,162.0,3,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,ELIPTIC PF,1,ENE,424.58,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,FLUMETOL NF,1,ENE,326.68,8,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,SOPHIPREN,1,ENE,254.1,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,TRAZIDEX U,1,ENE,187.02,4,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,ZEBESTEN,1,ENE,294.53,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,AGGLAD,2,FEB,366.84,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,AQUADRAN,2,FEB,324.0,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,FLUMETOL NF,2,FEB,245.01,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,LANDAX,2,FEB,932.2,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,SOPHIPREN,2,FEB,1101.1,26,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,ZEBESTEN,2,FEB,294.53,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,AQUADRAN,3,MAR,324.0,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,FLUMETOL NF,3,MAR,326.68,8,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,ZEBESTEN,3,MAR,196.35,4,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,ELIPTIC PF,4,ABR,212.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,FLUMETOL NF,4,ABR,327.0,8,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,ZEBESTEN,4,ABR,295.0,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,AQUADRAN,6,JUN,324.0,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,ELIPTIC PF,6,JUN,170.0,8,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,FLUMETOL NF,6,JUN,245.0,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,GAAP PF,6,JUN,216.0,4,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,LANDAX,6,JUN,0.0,26,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,SOPHIPREN,6,JUN,0.0,26,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,TRAZIDEX U,6,JUN,234.0,5,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIO OPTICA BELLAVISTA E.I.R.L,ZEBESTEN,6,JUN,393.0,8,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIOS OFTALMOLOGICOS DEL PERU S.A.C.,LAGRICEL PF,1,ENE,1175.86,30,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIOS OFTALMOLOGICOS DEL PERU S.A.C.,TRAZIDEX U,1,ENE,420.8,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIOS OFTALMOLOGICOS DEL PERU S.A.C.,FLUMETOL NF,2,FEB,735.03,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,CONSULTORIOS OFTALMOLOGICOS DEL PERU S.A.C.,TRAZIDEX U,2,FEB,1262.39,30,Z3,NORTE CHICO,False,False,True,False
